County Code,County Name,Constituency Code,Constituency Name,Surname,Other Names,"PartyCode",Political Party Name,Abbrv.
16,Machakos,77,Kangundo,Musyoka,Michael Muya,33,"Kenya AfricanNational Union",KANU
16,Machakos,77,Kangundo,Mutinda,Anthanas Ndolo,21,"Orange DemocraticMovement",ODM
16,Machakos,77,Kangundo,Mweu,Vincent Muthoka,39,"Peoples DemocraticParty",PDP
16,Machakos,77,Kangundo,Nzioka,Ancent Kituku,67,"Maendeleo ChapChap Party",MCCP
16,Machakos,77,Kangundo,Senga,Nathaniel Maundu,40,The New Democrats,TND
16,Machakos,77,Kangundo,Wambua,Stephen Mutuku,75,"Empowerment AndLiberation Party",ELP
16,Machakos,78,Matungulu,Maingi,Joseph Mullingah,29,"National RainbowCoalition",NARC
16,Machakos,78,Matungulu,Mule,Stephen Mutinda,12,"Wiper DemocraticMovement- Kenya",WDM
16,Machakos,78,Matungulu,Munyambu,"Philip MunyaoMutisya",Ind,Independent,IND
16,Machakos,78,Matungulu,Musau,"Tom   ToshaMalinda",Ind,Independent,IND
16,Machakos,78,Matungulu,Mutiso,Peter Kilonzo,Ind,Independent,IND
16,Machakos,78,Matungulu,Mwania,Peter Mwanzia,15,"United DemocraticAlliance",UDA
16,Machakos,78,Matungulu,Mwenga,Virginia Mueni,27,Jubilee Party,JP
16,Machakos,78,Matungulu,Mwithi,Jimmy Mutuku,67,"Maendeleo ChapChap Party",MCCP
16,Machakos,79,Kathiani,Kioko,Jackson Teddy,67,"Maendeleo ChapChap Party",MCCP
16,Machakos,79,Kathiani,Kiseli,Joseph Wambua,Ind,Independent,IND
16,Machakos,79,Kathiani,Kitavi,Mwaya Wa,15,"United DemocraticAlliance",UDA
16,Machakos,79,Kathiani,Mbui,Robert,12,"Wiper DemocraticMovement- Kenya",WDM
16,Machakos,79,Kathiani,Munyaka,Gerald Wambua,36,Chama Cha Uzalendo,CCU
16,Machakos,80,Mavoko,Ariga,Zipporah Nyaboke,81,"United ProgressiveAlliance",UPA
16,Machakos,80,Mavoko,King'ola,Patrick Makau,12,"Wiper DemocraticMovement- Kenya",WDM
16,Machakos,80,Mavoko,Kingori,George Kariuki,27,Jubilee Party,JP
16,Machakos,80,Mavoko,Maluki,"Gilbert MutuaNdonye",15,"United DemocraticAlliance",UDA
16,Machakos,80,Mavoko,Mbevi,Daniel Mutuku,Ind,Independent,IND
16,Machakos,80,Mavoko,Mutambuki,Robert Muteti,33,"Kenya AfricanNational Union",KANU
16,Machakos,80,Mavoko,Ngunga,Anthony King'oo,21,"Orange DemocraticMovement",ODM
16,Machakos,80,Mavoko,Nthiani,Joshua Wambua,80,"Usawa Kwa WoteParty",USAWA
16,Machakos,80,Mavoko,Nyalita,Amos Julius,Ind,Independent,IND
16,Machakos,80,Mavoko,Wambua,Charles Mutua,36,Chama Cha Uzalendo,CCU
16,Machakos,80,Mavoko,Wambua,Christopher Ngei,Ind,Independent,IND
16,Machakos,80,Mavoko,Wambua,Michael Musembi,Ind,Independent,IND
16,Machakos,81,Machakos Town,Mule,Caleb Mutiso,67,"Maendeleo ChapChap Party",MCCP
16,Machakos,81,Machakos Town,Munyaka,Victor Kioko,15,"United DemocraticAlliance",UDA
16,Machakos,81,Machakos Town,Munyao,Benjamin Maingi,Ind,Independent,IND
16,Machakos,81,Machakos Town,Museku,Paul Nzaui,12,"Wiper DemocraticMovement- Kenya",WDM
16,Machakos,81,Machakos Town,Mwanza,Benson Mutinda,83,"National OrdinaryPeoplesEmpowerment Union",NOPEU
16,Machakos,81,Machakos Town,Solomon,Job Nyumu,36,Chama Cha Uzalendo,CCU
16,Machakos,82,Mwala,Kathukya,Peter Mbuva,Ind,Independent,IND
16,Machakos,82,Mwala,Kilungu,Julius Mutua,36,Chama Cha Uzalendo,CCU
16,Machakos,82,Mwala,Kimilu,Justus Safari,66,Peoples Trust Party,PTP
16,Machakos,82,Mwala,Kioko,Grace Muthakye,21,"Orange DemocraticMovement",ODM
16,Machakos,82,Mwala,Musau,Vincent Musyoka,15,"United DemocraticAlliance",UDA
16,Machakos,82,Mwala,Mutinda,Barckleih Kilei,12,"Wiper DemocraticMovement- Kenya",WDM
17,Makueni,83,Mbooni,Kimilu,Onesmus Musyoki,15,"United DemocraticAlliance",UDA
17,Makueni,83,Mbooni,Kisoi,Michael Manthi,50,Muungano Party,"MUUNGANO"
17,Makueni,83,Mbooni,Munyao,Alex Kyalo,13,"Democratic Party OfKenya",DP
17,Makueni,83,Mbooni,Mutinga,Mary Mumbua Mbiu,Ind,Independent,IND
17,Makueni,83,Mbooni,Nzioka,Erastus Kivasu,12,"Wiper DemocraticMovement- Kenya",WDM
17,Makueni,83,Mbooni,Nzyuko,Charles Nene,29,"National RainbowCoalition",NARC
17,Makueni,84,Kilome,Kamzee,David Ndava,Ind,Independent,IND
17,Makueni,84,Kilome,Matheka,Jones Nzioka,Ind,Independent,IND
17,Makueni,84,Kilome,Muia,Regina Nthambi,15,"United DemocraticAlliance",UDA
17,Makueni,84,Kilome,Munari,Julius Tangai,7,"Party Of IndependentCandidates Of Kenya",PICK
17,Makueni,84,Kilome,Mutiso,Amos Kilung'ya,67,"Maendeleo ChapChap Party",MCCP
17,Makueni,84,Kilome,Mutiso,John Mutinda,Ind,Independent,IND
17,Makueni,84,Kilome,Nzambia,Thuddeus Kithua,12,"Wiper DemocraticMovement- Kenya",WDM
17,Makueni,85,Kaiti,Kaloki,Kelvin Sila,Ind,Independent,IND
17,Makueni,85,Kaiti,Kimilu,Joshua Kivinda,12,"Wiper DemocraticMovement- Kenya",WDM
17,Makueni,85,Kaiti,Kioko,Joseph,50,Muungano Party,"MUUNGANO"
17,Makueni,85,Kaiti,Maingi,Gabriel Musiu,1,"National RainbowCoalition-Kenya","NARC-KENYA"
17,Makueni,85,Kaiti,Makenga,Richard Katemi,21,"Orange DemocraticMovement",ODM
17,Makueni,85,Kaiti,Malokwe,Teresia Mbaika,15,"United DemocraticAlliance",UDA
17,Makueni,85,Kaiti,Mangeli,Antony Kyalo,40,The New Democrats,TND
17,Makueni,85,Kaiti,Mbevi,Patrick Musyoki,67,"Maendeleo ChapChap Party",MCCP
17,Makueni,85,Kaiti,Musau,Thomas Mutisya,Ind,Independent,IND
17,Makueni,85,Kaiti,Ndambuki,Benjamin Masila,Ind,Independent,IND
17,Makueni,85,Kaiti,Ndambuki,Gideon Musyoka,36,Chama Cha Uzalendo,CCU
17,Makueni,86,Makueni,Kiamba,Suzanne Ndunge,12,"Wiper DemocraticMovement- Kenya",WDM
17,Makueni,86,Makueni,Kyungu,Stanley Musyoki,15,"United DemocraticAlliance",UDA
17,Makueni,86,Makueni,Musau,Fred Mutuku,Ind,Independent,IND
17,Makueni,86,Makueni,Mutuku,Daniel Kyatha,29,"National RainbowCoalition",NARC
17,Makueni,86,Makueni,Mutungi,Francis King'oo,Ind,Independent,IND
17,Makueni,86,Makueni,Nzeki,Daniel Muthenya,21,"Orange DemocraticMovement",ODM
17,Makueni,86,Makueni,Nzung'a,Lawrence Nthenge,50,Muungano Party,"MUUNGANO"
17,Makueni,87,Kibwezi West,Kisimbi,Juliana Mumo,13,"Democratic Party OfKenya",DP
17,Makueni,87,Kibwezi West,Mbaluka,James Kimanthi,15,"United DemocraticAlliance",UDA
17,Makueni,87,Kibwezi West,Mutua,Constance Munanie,83,"National OrdinaryPeoplesEmpowerment Union",NOPEU
17,Makueni,87,Kibwezi West,Mutua,Seth Kakusye,21,"Orange DemocraticMovement",ODM
17,Makueni,87,Kibwezi West,Mutuse,Eckomas Mwengi,67,"Maendeleo ChapChap Party",MCCP
17,Makueni,87,Kibwezi West,Ngomeli,Oscar Sila,12,"Wiper DemocraticMovement- Kenya",WDM
17,Makueni,88,Kibwezi East,Malile,Willy Kioko,Ind,Independent,IND
17,Makueni,88,Kibwezi East,Mbalu,Jessica Nduku Kiko,12,"Wiper DemocraticMovement- Kenya",WDM
17,Makueni,88,Kibwezi East,Mwilu,Nicholas  Kitonga,50,Muungano Party,"MUUNGANO"
17,Makueni,88,Kibwezi East,Ngelu,Stephen Mutunga,67,"Maendeleo ChapChap Party",MCCP
17,Makueni,88,Kibwezi East,Ngumbi,Amos Kyondu,15,"United DemocraticAlliance",UDA
18,Nyandarua,89,Kinangop,Gichinga,Peter Kinyanjui,Ind,Independent,IND
18,Nyandarua,89,Kinangop,Kimotho,Robert Macharia,13,"Democratic Party OfKenya",DP
18,Nyandarua,89,Kinangop,Mugo,Amos Chege,15,"United DemocraticAlliance",UDA
18,Nyandarua,89,Kinangop,Ngugi,David Mwaniki,61,"Ubuntu PeoplesForum",UPF
18,Nyandarua,89,Kinangop,Njoroge,Simon Kahigi,87,Chama Cha Kazi,KAZI
18,Nyandarua,89,Kinangop,Ribathi,Paul Gichuke,1,"National RainbowCoalition-Kenya","NARC-KENYA"
18,Nyandarua,89,Kinangop,Thuku,Zachary Kwenya,27,Jubilee Party,JP
18,Nyandarua,90,Kipipiri,Gichigi,Samuel Kamunye,Ind,Independent,IND
18,Nyandarua,90,Kipipiri,Gichuki,Zachariah Mwangi,Ind,Independent,IND
18,Nyandarua,90,Kipipiri,Kamau,John Njenga,Ind,Independent,IND
18,Nyandarua,90,Kipipiri,Kimani,David Kamau,88,"Tujibebe WakenyaParty",JIBEBE
18,Nyandarua,90,Kipipiri,Kimunya,Amos Muhinga,27,Jubilee Party,JP
18,Nyandarua,90,Kipipiri,Kiore,John Njoroge,Ind,Independent,IND
18,Nyandarua,90,Kipipiri,Muhia,Wanjiku,15,"United DemocraticAlliance",UDA
18,Nyandarua,90,Kipipiri,Muriithi,Job Kiragu,82,The Service Party,TSP
18,Nyandarua,90,Kipipiri,Ngechu,Solomon Ndibui,Ind,Independent,IND
18,Nyandarua,90,Kipipiri,Njoroge,Raphael Njui,87,Chama Cha Kazi,KAZI
18,Nyandarua,90,Kipipiri,Thiongo,Paul Kiama,34,Safina,SAFINA
18,Nyandarua,90,Kipipiri,Wambugu,Simon Njuguna,Ind,Independent,IND
18,Nyandarua,91,Ol Kalou,Githaiga,Peter Kimari,82,The Service Party,TSP
18,Nyandarua,91,Ol Kalou,Kiaraho,David Njuguna,27,Jubilee Party,JP
18,Nyandarua,91,Ol Kalou,Macharia,Samuel Mwangi,Ind,Independent,IND
18,Nyandarua,91,Ol Kalou,Wachira,Geoffrey Githaiga,34,Safina,SAFINA
18,Nyandarua,91,Ol Kalou,Wambugu,Martin Ndirangu,Ind,Independent,IND
18,Nyandarua,91,Ol Kalou,Waweru,"Sammy DouglasKamau",15,"United DemocraticAlliance",UDA
18,Nyandarua,92,Ol Jorok,Kairu,Simon Maina,82,The Service Party,TSP
18,Nyandarua,92,Ol Jorok,Kiongera,"Andrew ExpressMungai",27,Jubilee Party,JP
18,Nyandarua,92,Ol Jorok,Maina,Patrick Irungu,Ind,Independent,IND
18,Nyandarua,92,Ol Jorok,Muchira,Michael Mwangi,15,"United DemocraticAlliance",UDA
18,Nyandarua,92,Ol Jorok,Weru,Charles Gichuki,Ind,Independent,IND
18,Nyandarua,93,Ndaragwa,Gachagua,George N,15,"United DemocraticAlliance",UDA
18,Nyandarua,93,Ndaragwa,Gitonga,Julius Kamoni,Ind,Independent,IND
18,Nyandarua,93,Ndaragwa,Karanja,Charles Mwangi,80,"Usawa Kwa WoteParty",USAWA
18,Nyandarua,93,Ndaragwa,Kariuki,Joseph Karanja,Ind,Independent,IND
18,Nyandarua,93,Ndaragwa,Kioni,Jeremiah Ngayu,27,Jubilee Party,JP
19,Nyeri,94,Tetu,Gachigi,Francis Mahuria,82,The Service Party,TSP
19,Nyeri,94,Tetu,Gitonga,Alex Gathii,40,The New Democrats,TND
19,Nyeri,94,Tetu,Kamweru,Peter Wambugu,50,Muungano Party,"MUUNGANO"
19,Nyeri,94,Tetu,Kariuki,Edwin Wahome,Ind,Independent,IND
19,Nyeri,94,Tetu,Muthaka,Lucy Wanjiru,Ind,Independent,IND
19,Nyeri,94,Tetu,Mwangi,Geoffrey Wandeto,15,"United DemocraticAlliance",UDA
19,Nyeri,94,Tetu,Ngatia,Simon Wachira,87,Chama Cha Kazi,KAZI
19,Nyeri,94,Tetu,Nyamwitha,Eustus Maina,80,"Usawa Kwa WoteParty",USAWA
19,Nyeri,94,Tetu,Wachira,Lutherking Githigaro,27,Jubilee Party,JP
19,Nyeri,95,Kieni,Kanini Kega,James Mathenge,27,Jubilee Party,JP
19,Nyeri,95,Kieni,Keen,"Martin WachiraMaina",87,Chama Cha Kazi,KAZI
19,Nyeri,95,Kieni,Kinyua,Jane Wairimu,80,"Usawa Kwa WoteParty",USAWA
19,Nyeri,95,Kieni,Maina,David Mwangi,Ind,Independent,IND
19,Nyeri,95,Kieni,Muchire,Stephene K,13,"Democratic Party OfKenya",DP
19,Nyeri,95,Kieni,Wainaina,Anthony Njoroge,15,"United DemocraticAlliance",UDA
19,Nyeri,95,Kieni,Wanjau,Jackson Ngure,Ind,Independent,IND
19,Nyeri,96,Mathira,Gikandi,Stanley Waruru,1,"National RainbowCoalition-Kenya","NARC-KENYA"
19,Nyeri,96,Mathira,Kahugu,Eric Mwangi,15,"United DemocraticAlliance",UDA
19,Nyeri,96,Mathira,Kiragu,Nicholus Karweru,80,"Usawa Kwa WoteParty",USAWA
19,Nyeri,96,Mathira,Maranga,"Phyllis ChristabelWambura",27,Jubilee Party,JP
19,Nyeri,96,Mathira,Muriuki,Daniel Kiige,77,"Justice And FreedomParty",JFP
19,Nyeri,96,Mathira,Thuku,Phenasio Wangombe,47,Farmers Party,FP
19,Nyeri,97,Othaya,Kiragu,Joseph Maina,Ind,Independent,IND
19,Nyeri,97,Othaya,Maina,Patrick Ngunjiri,87,Chama Cha Kazi,KAZI
19,Nyeri,97,Othaya,Muchiri,Lawrence Kagwi,Ind,Independent,IND
19,Nyeri,97,Othaya,Mugambi,James Gichuki,27,Jubilee Party,JP
19,Nyeri,97,Othaya,Njima,Stephen Gakuna,80,"Usawa Kwa WoteParty",USAWA
19,Nyeri,97,Othaya,Wahome,Joseph Thuni,34,Safina,SAFINA
19,Nyeri,97,Othaya,Wainaina,Michael Wambugu,15,"United DemocraticAlliance",UDA
19,Nyeri,97,Othaya,Waititu,Kimengere David,Ind,Independent,IND
19,Nyeri,97,Othaya,Wangai,Eric Theuri,Ind,Independent,IND
19,Nyeri,97,Othaya,Wangari,John Kinyua,Ind,Independent,IND
19,Nyeri,98,Mukurweini,Gachuho,James Ndirangu,Ind,Independent,IND
19,Nyeri,98,Mukurweini,Gichohi,Kaguchia John Philip,15,"United DemocraticAlliance",UDA
19,Nyeri,98,Mukurweini,Githaiga,Denis Mwangi,40,The New Democrats,TND
19,Nyeri,98,Mukurweini,Kiai,Anthony Githiaka,82,The Service Party,TSP
19,Nyeri,98,Mukurweini,Maiyani,Frank Njururi,23,"Forum ForRestoration OfDemocracy-Kenya","FORD-KENYA"
19,Nyeri,98,Mukurweini,Muchemi,Kariuki,27,Jubilee Party,JP
19,Nyeri,98,Mukurweini,Munyeri,Levi Kariuki,58,"Republican LibertyParty",RLP
19,Nyeri,99,Nyeri Town,Githinji,Brian Mutembei,34,Safina,SAFINA
19,Nyeri,99,Nyeri Town,Kabuthu,Irene Wairimu,82,The Service Party,TSP
19,Nyeri,99,Nyeri Town,Kamau,Esther Wangari,Ind,Independent,IND
19,Nyeri,99,Nyeri Town,Kuria,Paul Nganga,Ind,Independent,IND
19,Nyeri,99,Nyeri Town,Mathenge,Duncan Maina,15,"United DemocraticAlliance",UDA
19,Nyeri,99,Nyeri Town,Mathenge,Peter Maina,Ind,Independent,IND
19,Nyeri,99,Nyeri Town,Nderi,Steve Maina,12,"Wiper DemocraticMovement- Kenya",WDM
19,Nyeri,99,Nyeri Town,Ndirangu,Erick Mburu,Ind,Independent,IND
19,Nyeri,99,Nyeri Town,Ndumia,Micheal Wahome,Ind,Independent,IND
19,Nyeri,99,Nyeri Town,Ndungu,Nicholas Wambugu,73,"AlternativeLeadership Party OfKenya",ALPK
19,Nyeri,99,Nyeri Town,Ngatia Minji Minji,Patrick Kiboi,Ind,Independent,IND
19,Nyeri,99,Nyeri Town,Njeri,Samuel Kinyua,1,"National RainbowCoalition-Kenya","NARC-KENYA"
19,Nyeri,99,Nyeri Town,Wambugu,"Martin DericNgunjiri",27,Jubilee Party,JP
19,Nyeri,99,Nyeri Town,Wanjohi,Washington Ndegea,40,The New Democrats,TND
20,Kirinyaga,100,Mwea,Maina,Patrick Muriuki,Ind,Independent,IND
20,Kirinyaga,100,Mwea,Maingi,Mary,15,"United DemocraticAlliance",UDA
20,Kirinyaga,100,Mwea,Mbogo,"Bonface JamesGichobi",34,Safina,SAFINA
20,Kirinyaga,100,Mwea,Njuguna,Winnie Karimi,1,"National RainbowCoalition-Kenya","NARC-KENYA"
20,Kirinyaga,100,Mwea,Thuo,Joseph Nyaga,80,"Usawa Kwa WoteParty",USAWA
20,Kirinyaga,100,Mwea,Wachira,Josphat Kabinga,27,Jubilee Party,JP
20,Kirinyaga,101,Gichugu,Barua,Ejidius Njogu,27,Jubilee Party,JP
20,Kirinyaga,101,Gichugu,Gatumu,James Gachinga,1,"National RainbowCoalition-Kenya","NARC-KENYA"
20,Kirinyaga,101,Gichugu,Gichohi,John Kennedy,Ind,Independent,IND
20,Kirinyaga,101,Gichugu,Githinji,Robert Gichimu,15,"United DemocraticAlliance",UDA
20,Kirinyaga,101,Gichugu,Gitonga,Nathan Muchiri,8,"DevolutionEmpowerment Party",DEP
20,Kirinyaga,101,Gichugu,Makanga,Njage,Ind,Independent,IND
20,Kirinyaga,101,Gichugu,Muchira,Peterson Njomo,Ind,Independent,IND
20,Kirinyaga,101,Gichugu,Munyi,Justus Munene,Ind,Independent,IND
20,Kirinyaga,101,Gichugu,Mureithi,Clement Munyua,Ind,Independent,IND
20,Kirinyaga,101,Gichugu,Ndwiga,Peterson Kariuki,80,"Usawa Kwa WoteParty",USAWA
20,Kirinyaga,102,Ndia,Gikungi,Elephas Kangangi,27,Jubilee Party,JP
20,Kirinyaga,102,Ndia,Gitari,Michael Maringa,Ind,Independent,IND
20,Kirinyaga,102,Ndia,Gk,"George MachariaKariuki",15,"United DemocraticAlliance",UDA
20,Kirinyaga,102,Ndia,Muchoki,Jedida Waguthii,79,"United GreenMovement",UGM
20,Kirinyaga,102,Ndia,Ngare,Stephen Muriuki,Ind,Independent,IND
20,Kirinyaga,102,Ndia,Wanjiru,Evalyn Mumbi,82,The Service Party,TSP
20,Kirinyaga,102,Ndia,Wasusana Jr,Mark Mithamo,87,Chama Cha Kazi,KAZI
20,Kirinyaga,103,Kirinyaga Central,Gitari,Joseph Gachoki,15,"United DemocraticAlliance",UDA
20,Kirinyaga,103,Kirinyaga Central,Maina,Finney Wango'mbe,Ind,Independent,IND
20,Kirinyaga,103,Kirinyaga Central,Ndungu,Denis Gichangi,13,"Democratic Party OfKenya",DP
20,Kirinyaga,103,Kirinyaga Central,Wambugu,John Munene,27,Jubilee Party,JP
21,Murang'a,104,Kangema,Chege,Juliah Nyokabi,13,"Democratic Party OfKenya",DP
21,Murang'a,104,Kangema,Kamau,Milkah Wanjiku,Ind,Independent,IND
21,Murang'a,104,Kangema,Karema,Simon Kuria,82,The Service Party,TSP
21,Murang'a,104,Kangema,Kihungi,Peter Irungu,15,"United DemocraticAlliance",UDA
21,Murang'a,104,Kangema,Maina,George Kibuku,27,Jubilee Party,JP
21,Murang'a,104,Kangema,Maina,Martin Mugo,67,"Maendeleo ChapChap Party",MCCP
21,Murang'a,104,Kangema,Mwangi,Duncan Githiga,80,"Usawa Kwa WoteParty",USAWA
21,Murang'a,105,Mathioya,Gichuki,Edwin Mugo,15,"United DemocraticAlliance",UDA
21,Murang'a,105,Mathioya,Kihara,Peter Kimari,27,Jubilee Party,JP
21,Murang'a,105,Mathioya,Maai,Anthony Maina Wa,Ind,Independent,IND
21,Murang'a,105,Mathioya,Maina,James Wahome,88,"Tujibebe WakenyaParty",JIBEBE
21,Murang'a,105,Mathioya,Maina,Jonathan Marubu,87,Chama Cha Kazi,KAZI
21,Murang'a,105,Mathioya,Maina,Peter Kaburi,Ind,Independent,IND
21,Murang'a,105,Mathioya,Mwangi,Jackson Mutugi,Ind,Independent,IND
21,Murang'a,105,Mathioya,Mwariri,Edwin Kagunda,Ind,Independent,IND
21,Murang'a,105,Mathioya,Mwatha,Johnson Kihato,Ind,Independent,IND
21,Murang'a,105,Mathioya,Mwenja,Eva Njeri,62,"Amani NationalCongress",ANC
21,Murang'a,105,Mathioya,Wambugu,Clement Muchiri,Ind,Independent,IND
21,Murang'a,106,Kiharu,Maina,Dennis Mwangi,82,The Service Party,TSP
21,Murang'a,106,Kiharu,Makira,Judy Beatrice Njoki,80,"Usawa Kwa WoteParty",USAWA
21,Murang'a,106,Kiharu,Njambuya,Erastus Macharia,1,"National RainbowCoalition-Kenya","NARC-KENYA"
21,Murang'a,106,Kiharu,Njogu,Nahashon Njoroge,21,"Orange DemocraticMovement",ODM
21,Murang'a,106,Kiharu,Nyoro,Samson Ndindi,15,"United DemocraticAlliance",UDA
21,Murang'a,106,Kiharu,Wamatangi,Karanja Mburu,27,Jubilee Party,JP
21,Murang'a,107,Kigumo,Gikera,Raphael Gaconde,40,The New Democrats,TND
21,Murang'a,107,Kigumo,Karanja,Peter Kamau,Ind,Independent,IND
21,Murang'a,107,Kigumo,Kibugi,Joseph Macharia,Ind,Independent,IND
21,Murang'a,107,Kigumo,Kimani,Erick Kamande,Ind,Independent,IND
21,Murang'a,107,Kigumo,Maina,Jackson Mwaura,Ind,Independent,IND
21,Murang'a,107,Kigumo,Mugure,Zack Kinuthia,14,"Party Of NationalUnity",PNU
21,Murang'a,107,Kigumo,Mungai,Martin Mburu,34,Safina,SAFINA
21,Murang'a,107,Kigumo,Munyoro,Joseph Kamau,15,"United DemocraticAlliance",UDA
21,Murang'a,107,Kigumo,Mwaniki,Ruth W,27,Jubilee Party,JP
21,Murang'a,107,Kigumo,Ng'ang'a,Evan Macharia,Ind,Independent,IND
21,Murang'a,107,Kigumo,Nyanjui,Faith Wambui,47,Farmers Party,FP
21,Murang'a,107,Kigumo,Rugiri,Nehemiah Mwangi,Ind,Independent,IND
21,Murang'a,107,Kigumo,Ruto,Peter Chege Kimani,Ind,Independent,IND
21,Murang'a,108,Maragwa,Chege,Maina,Ind,Independent,IND
21,Murang'a,108,Maragwa,Muhia,Stanley Mburu W,Ind,Independent,IND
21,Murang'a,108,Maragwa,Muhoho,Mary Wambui,40,The New Democrats,TND
21,Murang'a,108,Maragwa,Muiruri,John Njaramba,Ind,Independent,IND
21,Murang'a,108,Maragwa,Murira,Edwin Mwaura,80,"Usawa Kwa WoteParty",USAWA
21,Murang'a,108,Maragwa,Mwai,Tabitha Nyambura,13,"Democratic Party OfKenya",DP
21,Murang'a,108,Maragwa,Mwangi,Kenneth Irungu,62,"Amani NationalCongress",ANC
21,Murang'a,108,Maragwa,Ndungu,Geoffrey Macharia,Ind,Independent,IND
21,Murang'a,108,Maragwa,Njoroge,Lawrence Munga,87,Chama Cha Kazi,KAZI
21,Murang'a,108,Maragwa,Njoroge,"Mary WamauaWaithira",15,"United DemocraticAlliance",UDA
21,Murang'a,108,Maragwa,Wakabuko,Anthony Chege,27,Jubilee Party,JP
21,Murang'a,109,Kandara,Chege,Njuguna,87,Chama Cha Kazi,KAZI
21,Murang'a,109,Kandara,Gitau,Patrick Karaini,Ind,Independent,IND
21,Murang'a,109,Kandara,Junior,Kibiru Pmg,Ind,Independent,IND
21,Murang'a,109,Kandara,Kaberere,Julius  Ndung`U,Ind,Independent,IND
21,Murang'a,109,Kandara,Kamau,James Maina,Ind,Independent,IND
21,Murang'a,109,Kandara,Kamau,Wakili Mbiyu,Ind,Independent,IND
21,Murang'a,109,Kandara,Karenge,Gacuru Wa,13,"Democratic Party OfKenya",DP
21,Murang'a,109,Kandara,Kimani,Anthony Njoroge,Ind,Independent,IND
21,Murang'a,109,Kandara,Kioi,Samuel,1,"National RainbowCoalition-Kenya","NARC-KENYA"
21,Murang'a,109,Kandara,Mburu,James Kimani,Ind,Independent,IND
21,Murang'a,109,Kandara,Mwaura,"Stephen MburuInjinia",Ind,Independent,IND
21,Murang'a,109,Kandara,Ndirangu,John Gichuhi,Ind,Independent,IND
21,Murang'a,109,Kandara,Ngugi,Peter Kinyanjui,27,Jubilee Party,JP
21,Murang'a,109,Kandara,Nyoike,Erastus  Gatehi,34,Safina,SAFINA
21,Murang'a,109,Kandara,Wahome,Alice Muthoni,15,"United DemocraticAlliance",UDA
21,Murang'a,110,Gatanga,Maina,Pelagiah Muthoni,82,The Service Party,TSP
21,Murang'a,110,Gatanga,Muriu,Wakili Edward,15,"United DemocraticAlliance",UDA
21,Murang'a,110,Gatanga,Mwangi,Samuel Waweru,Ind,Independent,IND
21,Murang'a,110,Gatanga,Ngugi,Joseph Nduati,27,Jubilee Party,JP
22,Kiambu,111,Gatundu South,Kagombe,Gabriel Gathuka,15,"United DemocraticAlliance",UDA
22,Kiambu,111,Gatundu South,Kamau,Isaac Gitangu,40,The New Democrats,TND
22,Kiambu,111,Gatundu South,Kibathi,Peter Kungu,Ind,Independent,IND
22,Kiambu,111,Gatundu South,Murigi,Geoffrey Njinji,Ind,Independent,IND
22,Kiambu,111,Gatundu South,Mwihaki,Onesmus Gitau,88,"Tujibebe WakenyaParty",JIBEBE
22,Kiambu,111,Gatundu South,Ngugi,Joyce Wanjiku,27,Jubilee Party,JP
22,Kiambu,112,Gatundu North,Gatarua,Nahashon Ngugi,13,"Democratic Party OfKenya",DP
22,Kiambu,112,Gatundu North,Gathuita,Michael Njoroge,80,"Usawa Kwa WoteParty",USAWA
22,Kiambu,112,Gatundu North,Ikenye,John Brown Ndungu,88,"Tujibebe WakenyaParty",JIBEBE
22,Kiambu,112,Gatundu North,Karigi,Patrick Mungai,47,Farmers Party,FP
22,Kiambu,112,Gatundu North,Kibeh,Annie Wanjiku,27,Jubilee Party,JP
22,Kiambu,112,Gatundu North,Kigecha,John Mariga,Ind,Independent,IND
22,Kiambu,112,Gatundu North,Kihu,Moshe Mutua,1,"National RainbowCoalition-Kenya","NARC-KENYA"
22,Kiambu,112,Gatundu North,Kururia,Elijah Njore Njoroge,Ind,Independent,IND
22,Kiambu,112,Gatundu North,Mugo,Paul Githinji,62,"Amani NationalCongress",ANC
22,Kiambu,112,Gatundu North,Mwangi,Mathew Mukuha,Ind,Independent,IND
22,Kiambu,112,Gatundu North,Mwihia,Isaac Komu,Ind,Independent,IND
22,Kiambu,112,Gatundu North,Nganga,Joseph Mwangi,87,Chama Cha Kazi,KAZI
22,Kiambu,112,Gatundu North,Njenga,Francis Kigo,15,"United DemocraticAlliance",UDA
22,Kiambu,112,Gatundu North,Waibara,Clement Kungu,Ind,Independent,IND
22,Kiambu,112,Gatundu North,Wambui,Micheal Njuguna,34,Safina,SAFINA
22,Kiambu,112,Gatundu North,Wangui,John Kamau,Ind,Independent,IND
22,Kiambu,113,Juja,Chege,Dorcas Wanjiru,88,"Tujibebe WakenyaParty",JIBEBE
22,Kiambu,113,Juja,Kamau,David Mwangi,80,"Usawa Kwa WoteParty",USAWA
22,Kiambu,113,Juja,Kuria,Aloise Kinyanjui,27,Jubilee Party,JP
22,Kiambu,113,Juja,Ndung'u,Antony Kirori,Ind,Independent,IND
22,Kiambu,113,Juja,Ndung'u,George Koimburi,15,"United DemocraticAlliance",UDA
22,Kiambu,113,Juja,Ng'ang'a,Joseph Kangethe,Ind,Independent,IND
22,Kiambu,114,Thika Town,Gakuyo,David Kariuki Ngari,27,Jubilee Party,JP
22,Kiambu,114,Thika Town,Kamunge,Jane Wanjiru Chege,40,The New Democrats,TND
